filepath,label,split
data/image/Vegetable Images/train/Broccoli/0139.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0887.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0893.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0878.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0844.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0688.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0850.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0851.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0689.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0845.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0879.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0892.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0138.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0886.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0676.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0110.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0104.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0662.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0448.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0312.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0474.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0460.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0306.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0299.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0528.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0266.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0500.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0514.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0272.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0925.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0931.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0919.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0058.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0702.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0064.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0070.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0716.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0066.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0700.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0714.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0072.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0728.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0099.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0927.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0933.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0502.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0264.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0270.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0516.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0258.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0476.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0310.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0304.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0462.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0338.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0489.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0112.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0674.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0660.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0106.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0890.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0648.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0884.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0853.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0847.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0846.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0852.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0885.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0649.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0891.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0661.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0107.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0113.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0675.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0488.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0339.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0305.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0463.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0477.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0311.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0259.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0271.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0517.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0503.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0265.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0932.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0098.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0926.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0729.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0715.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0073.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0067.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0701.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0739.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0705.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0063.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0077.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0711.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0922.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0088.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0936.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0249.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0261.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0507.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0513.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0275.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0329.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0315.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0473.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0467.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0301.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0498.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0895.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0881.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0659.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0671.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0117.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0103.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0665.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0856.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0842.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0843.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0857.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0102.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0664.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0670.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0116.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0658.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0880.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0894.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0499.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0466.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0300.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0314.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0472.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0328.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0512.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0274.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0260.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0506.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0248.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0089.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0937.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0923.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0076.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0710.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0704.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0062.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0738.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0048.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0712.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0074.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0060.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0706.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0935.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0921.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0909.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0538.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0276.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0510.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0504.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0262.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0289.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0458.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0302.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0464.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0470.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0316.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0882.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0128.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0896.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0666.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0100.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0114.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0672.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0699.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0841.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0855.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0869.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0868.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0854.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0840.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0698.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0115.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0673.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0667.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0101.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0129.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0897.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0883.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0471.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0317.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0303.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0465.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0459.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0288.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0505.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0263.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0277.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0511.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0539.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0908.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0920.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0934.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0061.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0707.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0713.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0075.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0049.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0774.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0012.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0006.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0760.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0748.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0990.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0984.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0953.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0947.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0210.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0576.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0562.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0204.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0238.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0589.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0364.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0402.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0416.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0370.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0358.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0600.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0166.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0172.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0614.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0628.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0827.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0199.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0833.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0832.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0826.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0198.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0629.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0173.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0615.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0601.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0167.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0359.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0417.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0371.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0365.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0403.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0588.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0239.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0563.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0205.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0211.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0577.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0946.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0952.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0985.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0991.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0749.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0007.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0761.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0775.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0013.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0763.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0005.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0011.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0777.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0987.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0039.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0993.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0978.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0944.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0950.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0788.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0207.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0561.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0575.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0213.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0549.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0373.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0415.jpg,Broccoli,train
data/image/Vegetable Images/train/Broccoli/0401.jpg,Broccoli,train
